Retailer,RetailerID,InvoiceDate,Region,State,City,Product,PricePerUnit,UnitsSold,TotalSales,OperatingProfit,SalesMethod
Walmart,1197831,8/13/2020,South,Texas,Houston,Men's Athletic Footwear,30.00,287,861,362.00,Outlet
West Gear,1128299,1/24/2021,West,California,San Francisco,Men's Street Footwear,40.00,287,"1,148",402.00,Outlet
West Gear,1128299,1/25/2021,West,California,San Francisco,Men's Athletic Footwear,42.00,287,"1,205",205.00,Outlet
Foot Locker,1185732,3/15/2020,Northeast,New York,New York,Women's Apparel,61.00,286,"1,745",698.00,Online
Walmart,1185732,5/5/2020,Northeast,New York,New York,Women's Street Footwear,54.00,285,"1,539",723.00,Online
Walmart,1197831,10/27/2020,South,Texas,Houston,Men's Athletic Footwear,44.00,285,"1,254",602.00,Online
Sports Direct,1197831,4/23/2021,South,Tennessee,Knoxville,Women's Street Footwear,46.00,285,"1,311",787.00,Online
Walmart,1197831,8/25/2020,South,Texas,Houston,Men's Athletic Footwear,32.00,285,912,383.00,Outlet
Kohl's,1189833,4/25/2021,West,California,Los Angeles,Men's Street Footwear,30.00,285,855,402.00,Outlet
Foot Locker,1185732,9/23/2020,Southeast,Florida,Miami,Men's Street Footwear,53.00,284,"1,505",828.00,Online
Foot Locker,1185732,6/4/2021,Southeast,South Carolina,Charleston,Men's Street Footwear,33.00,283,934,532.00,Online
Foot Locker,1185732,5/5/2021,Southeast,South Carolina,Charleston,Men's Street Footwear,48.00,282,"1,354",744.00,Online
Foot Locker,1185732,4/1/2020,Northeast,New York,New York,Women's Athletic Footwear,36.00,281,"1,012",374.00,Outlet
Foot Locker,1185732,4/2/2020,Northeast,New York,New York,Men's Apparel,44.00,281,"1,236",445.00,Outlet
Walmart,1197831,10/22/2020,South,Texas,Houston,Women's Street Footwear,34.00,281,955,373.00,Outlet
West Gear,1128299,8/1/2021,West,California,San Francisco,Women's Street Footwear,42.00,281,"1,180",531.00,Outlet
Sports Direct,1197831,10/16/2021,South,Texas,Dallas,Men's Street Footwear,46.00,281,"1,293",608.00,Outlet
Foot Locker,1185732,9/1/2021,Southeast,Georgia,Atlanta,Women's Apparel,30.00,281,843,447.00,Outlet
Walmart,1185732,4/24/2020,Northeast,New York,New York,Women's Apparel,59.00,280,"1,652",661.00,Online
Foot Locker,1185732,10/2/2020,Northeast,New York,New York,Men's Apparel,47.00,280,"1,316",461.00,Outlet
Walmart,1185732,1/5/2020,Northeast,New York,New York,Men's Apparel,47.00,280,"1,316",474.00,Outlet
West Gear,1128299,1/31/2021,West,California,San Francisco,Men's Athletic Footwear,39.00,280,"1,092",197.00,Outlet
Sports Direct,1197831,11/9/2021,South,Texas,Dallas,Men's Athletic Footwear,40.00,280,"1,120",459.00,Outlet
Sports Direct,1197831,9/15/2021,South,Texas,Dallas,Women's Apparel,42.00,280,"1,176",647.00,Outlet
Sports Direct,1197831,5/9/2021,South,Alabama,Birmingham,Women's Apparel,36.00,280,"1,008",645.00,Outlet
Sports Direct,1197831,11/9/2021,South,Alabama,Birmingham,Women's Apparel,47.00,280,"1,316",921.00,Outlet
Walmart,1128299,12/16/2021,Southeast,Florida,Orlando,Men's Street Footwear,58.00,280,"1,624",585.00,Outlet
Walmart,1185732,4/17/2020,Northeast,New York,New York,Men's Apparel,43.00,279,"1,200",396.00,Outlet
Walmart,1185732,7/5/2020,Northeast,New York,New York,Men's Apparel,48.00,279,"1,339",496.00,Outlet
Foot Locker,1185732,6/3/2020,Northeast,New York,New York,Women's Street Footwear,46.00,278,"1,279",614.00,Online
Foot Locker,1185732,9/22/2020,Southeast,Florida,Miami,Women's Apparel,56.00,278,"1,557",950.00,Online
Foot Locker,1185732,6/8/2021,Southeast,South Carolina,Charleston,Women's Apparel,58.00,278,"1,612",984.00,Online
Foot Locker,1185732,6/11/2021,Southeast,South Carolina,Charleston,Men's Street Footwear,50.00,278,"1,390",792.00,Online
Foot Locker,1185732,3/14/2020,Northeast,New York,New York,Men's Apparel,46.00,278,"1,279",435.00,Outlet
West Gear,1128299,1/19/2021,West,California,San Francisco,Men's Athletic Footwear,47.00,278,"1,307",287.00,Outlet
Sports Direct,1197831,9/14/2021,South,Alabama,Birmingham,Women's Street Footwear,36.00,278,"1,001",530.00,Outlet
West Gear,1197831,6/7/2021,West,Idaho,Boise,Women's Street Footwear,34.00,278,945,397.00,Outlet
West Gear,1128299,12/1/2021,West,California,San Francisco,Men's Street Footwear,56.00,277,"1,551",698.00,Online
Foot Locker,1185732,1/21/2020,Northeast,New York,New York,Women's Street Footwear,36.00,276,994,467.00,Online
Walmart,1197831,8/17/2020,South,Texas,Houston,Women's Apparel,37.00,276,"1,021",643.00,Online
Sports Direct,1185732,2/3/2021,Southeast,North Carolina,Charlotte,Men's Street Footwear,28.00,276,773,417.00,Online
Sports Direct,1197831,8/23/2021,South,Alabama,Birmingham,Men's Apparel,25.00,275,"6,875","2,750.00",Outlet
Foot Locker,1185732,1/18/2021,Midwest,Michigan,Detroit,Women's Athletic Footwear,25.00,275,"6,875","2,750.00",In-store
Foot Locker,1185732,4/18/2021,Midwest,Missouri,St. Louis,Men's Athletic Footwear,30.00,275,"8,250","2,888.00",In-store
Foot Locker,1185732,4/18/2021,Midwest,Missouri,St. Louis,Women's Street Footwear,20.00,275,"5,500","1,925.00",In-store
Foot Locker,1185732,9/19/2021,Midwest,Missouri,St. Louis,Women's Athletic Footwear,15.00,275,"4,125","1,650.00",In-store
Foot Locker,1185732,9/19/2021,Midwest,Missouri,St. Louis,Men's Apparel,25.00,275,"6,875","2,406.00",In-store
West Gear,1185732,12/5/2021,West,Utah,Salt Lake City,Women's Athletic Footwear,25.00,275,"6,875","2,750.00",In-store
West Gear,1185732,11/10/2021,West,Utah,Salt Lake City,Women's Athletic Footwear,20.00,275,"5,500","2,200.00",In-store
West Gear,1185732,11/10/2021,West,Utah,Salt Lake City,Men's Apparel,30.00,275,"8,250","2,888.00",In-store
Foot Locker,1185732,3/16/2021,South,Mississippi,Jackson,Women's Athletic Footwear,20.00,275,"5,500","2,200.00",Online
Walmart,1197831,10/21/2021,South,Arkansas,Little Rock,Women's Athletic Footwear,20.00,275,"5,500","2,200.00",Online
Walmart,1197831,10/21/2021,South,Arkansas,Little Rock,Men's Apparel,30.00,275,"8,250","2,888.00",Online
West Gear,1197831,2/21/2021,South,Arkansas,Little Rock,Men's Athletic Footwear,25.00,275,"6,875","2,406.00",Online
West Gear,1197831,3/19/2021,South,Oklahoma,Oklahoma City,Women's Street Footwear,10.00,275,"2,750","1,100.00",Online
West Gear,1197831,3/19/2021,South,Oklahoma,Oklahoma City,Women's Apparel,25.00,275,"6,875","2,750.00",Online
West Gear,1197831,9/19/2021,South,Oklahoma,Oklahoma City,Women's Street Footwear,15.00,275,"4,125","1,650.00",Online
Foot Locker,1197831,11/13/2021,Midwest,Kansas,Wichita,Men's Athletic Footwear,15.00,275,"4,125","1,444.00",Online
Foot Locker,1185732,12/1/2021,Midwest,Kansas,Wichita,Women's Street Footwear,30.00,275,"8,250","2,475.00",Online
Sports Direct,1185732,9/1/2021,Midwest,South Dakota,Sioux Falls,Women's Street Footwear,25.00,275,"6,875","2,063.00",Online
Sports Direct,1185732,9/2/2021,Midwest,North Dakota,Fargo,Women's Apparel,25.00,275,"6,875","2,750.00",Online
Foot Locker,1185732,6/6/2021,Midwest,Iowa,Des Moines,Men's Athletic Footwear,30.00,275,"8,250","2,888.00",In-store
Foot Locker,1185732,7/9/2021,Midwest,Iowa,Des Moines,Men's Athletic Footwear,30.00,275,"8,250","2,888.00",In-store
West Gear,1185732,9/3/2021,Midwest,Indiana,Indianapolis,Women's Street Footwear,15.00,275,"4,125","1,444.00",In-store
West Gear,1185732,9/3/2021,Midwest,Indiana,Indianapolis,Women's Apparel,25.00,275,"6,875","2,750.00",In-store
West Gear,1185732,11/9/2021,Midwest,Indiana,Indianapolis,Men's Athletic Footwear,30.00,275,"8,250","3,300.00",In-store
West Gear,1185732,3/16/2021,Northeast,West Virginia,Charleston,Men's Athletic Footwear,30.00,275,"8,250","3,300.00",In-store
Foot Locker,1185732,2/15/2021,Northeast,Maryland,Baltimore,Women's Street Footwear,30.00,275,"8,250","3,300.00",In-store
Foot Locker,1185732,3/13/2021,Northeast,Delaware,Wilmington,Women's Street Footwear,30.00,275,"8,250","3,300.00",In-store
Kohl's,1185732,10/1/2021,Northeast,Delaware,Wilmington,Women's Street Footwear,25.00,275,"6,875","2,750.00",In-store
Walmart,1185732,4/28/2020,Northeast,New York,New York,Men's Athletic Footwear,53.00,273,"1,447",622.00,Online
West Gear,1128299,6/1/2021,West,California,San Francisco,Men's Street Footwear,56.00,273,"1,529",764.00,Online
West Gear,1128299,1/18/2021,West,California,San Francisco,Men's Street Footwear,62.00,273,"1,693",779.00,Online
West Gear,1128299,12/2/2021,West,California,San Francisco,Men's Athletic Footwear,58.00,273,"1,583",428.00,Online
Sports Direct,1197831,9/24/2021,South,Texas,Dallas,Women's Street Footwear,46.00,273,"1,256",691.00,Online
Foot Locker,1185732,6/8/2020,West,Washington,Seattle,Men's Street Footwear,44.00,273,"1,201",661.00,Online
Foot Locker,1185732,7/6/2021,Southeast,South Carolina,Charleston,Men's Street Footwear,51.00,273,"1,392",780.00,Online
Walmart,1197831,11/8/2020,South,Texas,Houston,Women's Apparel,27.00,272,734,404.00,Outlet
Walmart,1197831,11/9/2020,South,Texas,Houston,Men's Street Footwear,31.00,272,843,329.00,Outlet
West Gear,1128299,11/13/2020,West,California,San Francisco,Men's Street Footwear,36.00,272,979,382.00,Outlet
Kohl's,1189833,4/26/2021,West,California,Los Angeles,Men's Athletic Footwear,37.00,272,"1,006",292.00,Outlet
Kohl's,1189833,5/19/2021,West,California,Los Angeles,Men's Street Footwear,40.00,272,"1,088",500.00,Outlet
Sports Direct,1197831,9/21/2021,South,Texas,Dallas,Women's Apparel,47.00,272,"1,278",729.00,Outlet
Sports Direct,1197831,4/15/2021,South,Tennessee,Knoxville,Men's Street Footwear,29.00,272,789,394.00,Outlet
Sports Direct,1197831,4/20/2021,South,Tennessee,Knoxville,Women's Apparel,38.00,272,"1,034",641.00,Outlet
Walmart,1128299,6/17/2021,Southeast,Florida,Orlando,Men's Street Footwear,50.00,272,"1,360",435.00,Outlet
Walmart,1128299,8/17/2021,Southeast,Florida,Orlando,Men's Athletic Footwear,60.00,272,"1,632",441.00,Outlet
West Gear,1185732,12/1/2021,Southeast,Florida,Orlando,Men's Street Footwear,30.00,272,816,416.00,Outlet
Foot Locker,1128299,7/23/2021,Southeast,Virginia,Richmond,Men's Street Footwear,60.00,272,"1,632",604.00,Outlet
Foot Locker,1128299,8/24/2021,Southeast,Virginia,Richmond,Men's Street Footwear,67.00,272,"1,822",729.00,Outlet
West Gear,1128299,12/16/2021,South,Louisiana,New Orleans,Men's Street Footwear,46.00,272,"1,251",576.00,Outlet
West Gear,1128299,3/11/2020,South,Texas,Houston,Women's Street Footwear,33.00,271,894,376.00,Outlet
West Gear,1128299,12/25/2020,West,California,San Francisco,Men's Street Footwear,40.00,271,"1,084",412.00,Outlet
West Gear,1128299,2/14/2021,West,California,San Francisco,Women's Athletic Footwear,40.00,271,"1,084",325.00,Outlet
Sports Direct,1197831,8/4/2021,South,Tennessee,Knoxville,Women's Apparel,31.00,271,840,496.00,Outlet
Sports Direct,1197831,4/22/2021,South,Tennessee,Knoxville,Men's Athletic Footwear,44.00,271,"1,192",608.00,Outlet
West Gear,1197831,6/7/2021,West,Idaho,Boise,Men's Athletic Footwear,40.00,271,"1,084",466.00,Outlet
Walmart,1197831,7/19/2021,South,Arkansas,Little Rock,Men's Street Footwear,39.00,271,"1,057",444.00,Outlet
Foot Locker,1185732,5/3/2020,Northeast,New York,New York,Men's Athletic Footwear,54.00,270,"1,458",598.00,Online
Walmart,1185732,4/17/2020,Northeast,New York,New York,Men's Apparel,54.00,270,"1,458",656.00,Online
Walmart,1185732,4/20/2020,Northeast,New York,New York,Men's Athletic Footwear,50.00,270,"1,350",594.00,Online
Kohl's,1189833,4/19/2021,West,California,Los Angeles,Men's Street Footwear,44.00,270,"1,188",653.00,Online
Sports Direct,1185732,9/29/2020,Southeast,Florida,Miami,Men's Street Footwear,56.00,270,"1,512",907.00,Online
West Gear,1128299,7/16/2021,South,Louisiana,New Orleans,Men's Street Footwear,86.00,270,"2,322","1,231.00",Online
Foot Locker,1185732,5/7/2021,Southeast,South Carolina,Charleston,Men's Athletic Footwear,58.00,270,"1,566",767.00,Online
Foot Locker,1185732,3/13/2020,Northeast,New York,New York,Women's Athletic Footwear,35.00,270,945,350.00,Outlet
Walmart,1185732,4/30/2020,Northeast,New York,New York,Women's Athletic Footwear,41.00,270,"1,107",410.00,Outlet
Sports Direct,1197831,7/19/2020,Northeast,New York,New York,Men's Street Footwear,20.00,270,540,211.00,Outlet
Sports Direct,1197831,7/20/2020,Northeast,New York,New York,Men's Athletic Footwear,26.00,270,702,260.00,Outlet
Walmart,1197831,4/9/2020,South,Texas,Houston,Women's Apparel,39.00,270,"1,053",569.00,Outlet
Walmart,1197831,10/20/2020,South,Texas,Houston,Men's Street Footwear,34.00,270,918,349.00,Outlet
West Gear,1128299,12/31/2020,West,California,San Francisco,Men's Street Footwear,44.00,270,"1,188",523.00,Outlet
Walmart,1185732,4/21/2020,Northeast,New York,New York,Women's Street Footwear,47.00,268,"1,260",592.00,Online
Walmart,1197831,12/8/2020,South,Texas,Houston,Men's Street Footwear,29.00,268,777,373.00,Online
Walmart,1197831,8/30/2020,South,Texas,Houston,Men's Street Footwear,37.00,268,992,486.00,Online
West Gear,1128299,1/25/2021,West,California,San Francisco,Men's Athletic Footwear,56.00,268,"1,501",420.00,Online
Foot Locker,1185732,8/18/2020,Southeast,Florida,Miami,Men's Street Footwear,41.00,268,"1,099",659.00,Online
Sports Direct,1197831,9/14/2021,South,Alabama,Birmingham,Women's Street Footwear,51.00,268,"1,367",820.00,Online
Foot Locker,1185732,11/3/2020,Northeast,New York,New York,Men's Athletic Footwear,53.00,267,"1,415",594.00,Online
Foot Locker,1185732,5/3/2021,Southeast,South Carolina,Charleston,Men's Street Footwear,33.00,265,875,507.00,Online
Walmart,1197831,8/20/2020,South,Texas,Houston,Women's Street Footwear,27.00,264,713,285.00,Outlet
Walmart,1197831,5/9/2020,South,Texas,Houston,Men's Street Footwear,33.00,264,871,366.00,Outlet
West Gear,1128299,1/11/2020,South,Texas,Houston,Men's Street Footwear,30.00,264,792,309.00,Outlet
West Gear,1128299,1/14/2021,West,California,San Francisco,Women's Street Footwear,46.00,264,"1,214",486.00,Outlet
West Gear,1128299,1/17/2021,West,California,San Francisco,Women's Apparel,56.00,264,"1,478",281.00,Outlet
West Gear,1128299,1/29/2021,West,California,San Francisco,Women's Apparel,51.00,264,"1,346",202.00,Outlet
Kohl's,1189833,3/19/2021,West,California,Los Angeles,Men's Street Footwear,24.00,264,634,279.00,Outlet
Kohl's,1189833,4/24/2021,West,California,Los Angeles,Women's Apparel,48.00,264,"1,267",279.00,Outlet
Kohl's,1189833,2/5/2021,West,California,Los Angeles,Men's Athletic Footwear,41.00,264,"1,082",336.00,Outlet
Kohl's,1189833,8/5/2021,West,California,Los Angeles,Men's Athletic Footwear,39.00,264,"1,030",278.00,Outlet
Kohl's,1189833,5/14/2021,West,California,Los Angeles,Men's Athletic Footwear,43.00,264,"1,135",341.00,Outlet
Kohl's,1189833,5/20/2021,West,California,Los Angeles,Men's Athletic Footwear,42.00,264,"1,109",333.00,Outlet
Sports Direct,1197831,9/9/2021,South,Texas,Dallas,Women's Apparel,34.00,264,898,467.00,Outlet
Sports Direct,1197831,9/17/2021,South,Texas,Dallas,Men's Athletic Footwear,34.00,264,898,377.00,Outlet
Sports Direct,1197831,4/16/2021,South,Tennessee,Knoxville,Men's Athletic Footwear,30.00,264,792,396.00,Outlet
Sports Direct,1197831,5/16/2021,South,Tennessee,Knoxville,Men's Athletic Footwear,37.00,264,977,479.00,Outlet
Sports Direct,1197831,7/9/2021,South,Alabama,Birmingham,Men's Athletic Footwear,37.00,264,977,537.00,Outlet
West Gear,1197831,6/7/2021,West,Idaho,Boise,Men's Street Footwear,35.00,264,924,425.00,Outlet
Foot Locker,1197831,6/7/2021,West,Idaho,Boise,Women's Apparel,51.00,264,"1,346",794.00,Outlet
Foot Locker,1185732,9/1/2021,Southeast,Georgia,Atlanta,Women's Street Footwear,24.00,264,634,203.00,Outlet
Walmart,1185732,2/5/2020,Northeast,New York,New York,Women's Apparel,66.00,263,"1,736",642.00,Online
West Gear,1128299,5/2/2021,West,California,San Francisco,Men's Street Footwear,52.00,263,"1,368",602.00,Online
Sports Direct,1197831,9/15/2021,South,Texas,Dallas,Women's Apparel,53.00,263,"1,394",878.00,Online
Sports Direct,1197831,4/17/2021,South,Tennessee,Knoxville,Women's Street Footwear,36.00,263,947,568.00,Online
West Gear,1185732,10/6/2021,Northeast,New York,Albany,Men's Street Footwear,59.00,263,"1,552",869.00,Online
Sports Direct,1185732,8/16/2021,Midwest,Michigan,Detroit,Men's Street Footwear,55.00,263,"1,447",926.00,Online
Sports Direct,1185732,4/2/2021,Southeast,South Carolina,Charleston,Men's Street Footwear,34.00,263,894,447.00,Online
Sports Direct,1185732,3/4/2021,Southeast,North Carolina,Charlotte,Men's Street Footwear,27.00,263,710,383.00,Online
Sports Direct,1185732,2/7/2021,Southeast,North Carolina,Charlotte,Women's Apparel,64.00,263,"1,683","1,060.00",Online
Sports Direct,1197831,1/8/2020,South,Texas,Houston,Men's Athletic Footwear,30.00,263,789,308.00,Outlet
Walmart,1197831,8/21/2020,South,Texas,Houston,Women's Athletic Footwear,26.00,263,684,328.00,Outlet
West Gear,1128299,1/13/2021,West,California,San Francisco,Men's Athletic Footwear,49.00,263,"1,289",309.00,Outlet
West Gear,1128299,1/22/2021,West,California,San Francisco,Men's Apparel,59.00,263,"1,552",884.00,Outlet
West Gear,1128299,5/2/2021,West,California,San Francisco,Men's Street Footwear,39.00,263,"1,026",359.00,Outlet
Sports Direct,1197831,8/30/2021,South,Alabama,Birmingham,Women's Apparel,36.00,263,947,625.00,Outlet
Walmart,1128299,7/16/2021,Southeast,Florida,Orlando,Men's Athletic Footwear,74.00,263,"1,946",545.00,Outlet
West Gear,1197831,4/6/2021,West,Idaho,Boise,Men's Athletic Footwear,35.00,263,921,377.00,Outlet
Foot Locker,1185732,6/18/2021,South,Mississippi,Jackson,Men's Street Footwear,31.00,263,815,359.00,Outlet
Foot Locker,1185732,8/1/2020,Northeast,New York,New York,Men's Athletic Footwear,46.00,261,"1,201",528.00,Online
Foot Locker,1185732,8/2/2020,Northeast,New York,New York,Women's Street Footwear,46.00,261,"1,201",564.00,Online
Foot Locker,1185732,7/3/2020,Northeast,New York,New York,Women's Athletic Footwear,47.00,261,"1,227",552.00,Online
Walmart,1185732,7/5/2020,Northeast,New York,New York,Men's Apparel,60.00,261,"1,566",673.00,Online
Walmart,1197831,10/31/2020,South,Texas,Houston,Women's Apparel,53.00,261,"1,383",858.00,Online
Walmart,1128299,7/16/2021,Southeast,Florida,Orlando,Men's Street Footwear,83.00,261,"2,166",953.00,Online
West Gear,1185732,8/5/2021,Northeast,New York,Albany,Men's Street Footwear,50.00,261,"1,305",783.00,Online
Foot Locker,1185732,2/1/2020,Northeast,New York,New York,Men's Athletic Footwear,47.00,260,"1,222",513.00,Online
Foot Locker,1185732,6/1/2020,Northeast,New York,New York,Women's Apparel,46.00,260,"1,196",443.00,Online
Foot Locker,1185732,1/26/2020,Northeast,New York,New York,Men's Athletic Footwear,48.00,259,"1,243",535.00,Online
Foot Locker,1185732,7/2/2020,Northeast,New York,New York,Men's Athletic Footwear,50.00,259,"1,295",518.00,Online
Walmart,1197831,8/13/2020,South,Texas,Houston,Men's Athletic Footwear,38.00,259,984,453.00,Online
Walmart,1197831,8/31/2020,South,Texas,Houston,Men's Athletic Footwear,41.00,259,"1,062",478.00,Online
West Gear,1128299,1/19/2021,West,California,San Francisco,Men's Athletic Footwear,66.00,259,"1,709",513.00,Online
West Gear,1185732,10/9/2020,Southeast,Florida,Miami,Women's Apparel,63.00,259,"1,632","1,061.00",Online
Walmart,1185732,4/29/2020,Northeast,New York,New York,Women's Street Footwear,52.00,258,"1,342",644.00,Online
